
mu,x0,y0,vx0,vy0,jacobi_constant,distance_to_primary_1,distance_to_primary_2,label
0.01215,0.1672471387528074,-0.7637559397464412,0.4768832784188659,-0.18772344967449284,2.8885973466096124,0.7845422033840267,1.1210317530672578,2
0.01215,-0.8358570376015944,-1.3111365796265795,-0.6558853978718675,0.7687967348960394,2.6832751122754064,1.5484096403178584,2.2461047369685296,0
0.01215,-0.15335358139949107,0.9075174042829228,0.8309254185938211,-0.7535741775164713,1.7566149912428157,0.9184368734303173,1.4580581103904735,2
0.01215,0.5101331444071876,-1.479668677702565,-0.6920983124133109,-0.5504484281435316,2.9423876142141223,1.5691395982212406,1.554873882310569,2
0.01215,0.12393276138297082,-0.803349015589933,-0.29890302411988534,0.9271568885468233,2.157150972535363,0.8147933227481242,1.1797129464530713,0
0.01215,0.6725600015990079,0.6977899897049219,0.7119097623269168,0.5480929183597916,2.184692247438875,0.9776188705329436,0.7657144721265837,1
0.01215,0.8788312002667943,0.42572157969585933,-0.08871150093332325,-0.19116996023328636,2.965243312387771,0.98746461336475,0.439458714914162,0
0.01215,1.0410974028508044,0.7648246838083353,0.4227062037848812,0.24415694298438995,2.980088069391863,1.3016477590248774,0.7666759960197502,1
0.01215,1.018923765505217,0.13596691018502494,0.023706322864673224,0.2933736325531371,3.0440018924212704,1.0400000531626765,0.13947250470230987,2
0.01215,-0.4784535088149299,1.2505888618136396,-0.6024313312328724,-0.9131414979106725,2.08901144354528,1.3346952699494554,1.9271788918663748,1
0.01215,0.42828001483595446,0.7184806409718153,0.5266036376363823,-0.15336351648528113,2.769895736236085,0.8427295114208768,0.9106772203957672,0
0.01215,-0.8443863488598043,0.891353975852421,-0.029190271916729182,0.9919571588038867,2.1547132190223226,1.2194790898705137,2.0375480235692662,0
0.01215,1.3440062587507502,0.20664500697927468,0.606922813748743,-0.4870328749850774,2.7427273716188023,1.3718097379222443,0.4117638152591796,0
0.01215,-1.4261715019863712,1.1993269217177192,-0.5157902371920835,0.9949538205823856,3.2909528160682475,1.8541418158373684,2.6955305372429814,1
0.01215,-0.7316619328080564,-0.571809684907379,0.9652246345179316,0.1159467364006761,2.080309185127569,0.9190558944955748,1.812094810660627,1
0.01215,-0.10752041365906262,1.4212551198074919,0.16476251904368344,-0.40129265621296284,3.243876709040559,1.4244513439849424,1.794380800916749,1
0.01215,1.3830147969603332,-0.5376640426064088,-0.8025493854331074,-0.5745642745555863,2.5853985631603265,1.4951814048433167,0.6672614476114798,0
0.01215,1.4087212628568224,0.728765974588471,-0.27507076533955854,-0.5878196135570268,3.360511775350838,1.5968641117296818,0.841565485043547,1
0.01215,0.019545478214746614,0.1750140720890011,-0.9672056756735226,-0.9905273450845025,9.247189656426452,0.17786098157953462,0.9839936851113132,2
0.01215,-0.8894426230730277,-1.44334489837344,0.8830764814492094,-0.1927699367353779,3.2373415466777042,1.689049094064169,2.3680101537588567,1
0.01215,-0.03812296842716201,0.7196260030313838,0.4620192960949352,-0.7312499732917817,2.5341845580931706,0.7200945627678657,1.2531887791478855,1
0.01215,-1.076527833741908,1.3192431867842025,0.5955855064512865,0.8960247251261215,2.917199470930365,1.6950819327801399,2.4499098812653233,0
0.01215,0.25827772172554764,1.1468877643296338,0.8970576702783182,-0.40777230717154955,2.105627629486778,1.178338956602342,1.3592745319454789,2
0.01215,0.8084885287919451,1.4091772176800457,0.8363222558265468,-0.14435424894813154,3.147822377807111,1.6307139619707323,1.4205460105826888,0
0.01215,1.323579350437389,-1.0629503820159476,0.9375900493463591,0.6245609832101482,2.791747129564956,1.707054894327578,1.1147096982501588,1
0.01215,-1.1062180922030265,-1.2988741907321013,-0.7440040281229474,-0.9718276561574943,2.586035759363438,1.6982517933824597,2.464182488804917,1
0.01215,-0.19677717509062242,-1.1923616590739061,-0.26177613181187476,0.7986936896416477,2.4059169786774346,1.2065709758698082,1.680793821381036,1
0.01215,-0.8459931251682712,-0.19787113648714838,0.8815306740734892,0.6485377584185106,1.8757043535813809,0.8569990338647441,1.8444873527301964,0
0.01215,0.6246919607764756,-1.2530727071063914,-0.04265403604578588,0.47800093116865394,3.1543278940074497,1.4056169080871808,1.3046359533400937,1
